,url,category,brand,name,rating,price,descriptions,productsize,ingredients_cleaned
880,https://www.sephora.com/product/all-day-hydrator-hydrate-glow-P438617?icid2=products%20grid:p438617,moisturizer,SEPHORA COLLECTION,All Day Hydrator - Hydrate & Glow,,$17.00,"What it is: A weightless moisturizer that hydrates the skin and promotes a natural glow.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Redness, Dullness and Uneven Texture

Formulation: Cream

Highlighted Ingredients:
- Hyaluronic Acid of Natural Origin: Effectively moisturizes while increasing water retention to prevent dehydration.
- Vitamins E and C: Increase radiance and protect skin from environmental stressors.
- Glycerin of Natural Origin: Moisturizes skin.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also vegan and comes in recyclable packaging.

What Else You Need to Know: This hydrator is formulated with 96 percent natural ingredients (this percentage includes water) such as hyaluronic acid derived from wheat to effectively moisturize the skin as well as vitamins C and E to boost radiance and protect skin from environmental aggressors.

61 percent of this tube is made from plastic from sugar cane residue. The box is made from materials from sustainable forests and is decorated with plant-based inks.

Clinical Results: In a scientific measurement on 12 volunteers, 8 hours after application:
- +17% hydration was measured after 8 hours

In a scientific test carried out on 22 volunteers after 28 days of application:
- +44% glow was measured after 28 days of use

In a consumer test on 22 volunteers, after 28 days of use:
- 100% found that their skin was softer and more supple

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.

Ingredient Note:
All Sephora Collection products comply with the most rigorous international laws on product safety—going beyond satisfying European and US Cosmetics regulations. They also satisfy the strictest internal requirements of development, quality, traceability, and safety, and lead by example with a Restricted Substance List that excludes more than 1,400 substances.",1.69oz,"Hyaluronic Acid Derived From Wheat, Vitamin C, Vitamin E Of Natural Origin From Sunflower Blossom, Glycerin Of Natural Origin, Water, Caprylic/Capric Triglyceride, Glycerin, Butylene Glycol, Heptyl Undecylenate, Glyceryl Stearate, Peg-100 Stearate, Glyceryl Stearate Citrate, Palmitic Acid, Stearic Acid, Hydroxyacetophenone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Microcrystalline Cellulose, Caprylyl Glycol, Perfume, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Vitamin E, Caesalpinia Spinosa Gum, Hyaluronic Acid, Bisabolol, Sodium Benzoate, Cellulose Gum, Polysorbate 60, Sorbitan Isostearate, Sodium Phytate, Physicochemical Formula Stabilizer, Arginine, Ascorbyl Glucoside."
881,https://www.sephora.com/product/kiehls-calendula-serum-infused-water-cream-P444059?icid2=products%20grid:p444059,moisturizer,Kiehl's Since 1851,Calendula Serum-Infused Water Cream,,$50.00,"What it is: A weightless water cream infused with concentrated calendula serum.

Skin Type: Normal and Oily

Skincare Concerns: Dryness, Dullness, and Uneven Texture

Formulation: Lightweight Cream

Highlighted Ingredients:
- Calendula Serum: Infused with the highest concentrate of calendula flower extract and with hundreds of micronized calendula petals; provides a long-lasting, continuous supply of vital compounds to soothe discomfort.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, and phthalates.

What Else You Need to Know: Formulated with hundreds of micronized calendula petals and Kiehl’s highest concentrate of calendula flower extract, this efficacious moisturizer provides lasting hydration for dewy-fresh skin. This weightless water cream visibly evens skin tone and boosts radiance while helping to visibly reduce redness over time. With a burst of soothing hydration, this serum-infused water cream helps skin resist early signs of aging including uneven skin texture, dull skin, and dry, fine lines. Smooth on water-light hydration for soft, radiant, dewy-looking skin.",1.7 oz,"Water, Dimethicone, Glycerin, Propylene Glycol, Propanediol, Panthenol, Dimethicone/ PEG-10/15 Crosspolymer, Bisabolol, Diisopropyl Sebacate, Sodium Chloride, Phenoxyethanol, Polymethylsilsesquioxane, Chlorphenesin, Citrus Limon Peel Oil/Lemon Peel Oil, Sodium Citrate, Calendula Officinalis Flower Extract, Limonene, PEG-10 Dimethicone, Trisodium Ethylenediamine Disuccinate, Calendula Officinalis Flower, Citric Acid, Dipropylene Glycol, Geranium Maculatum Oil, Chamomilla Recutita Flower Oil/Matricaria Flower Oil, Citral, Citronellol, Geraniol, Farnesol, Linalool, Tocopherol, Cymbopogon Schoenanthus Oil, Artemisia Absinthium Extract."
882,https://www.sephora.com/product/the-method-nourish-P399743?icid2=products%20grid:p399743,moisturizer,LANCER Skincare,The Method: Nourish Normal-Combination Skin,,$125.00,"Which skin type is it good for?
✔ Normal
✔ Oily
✔ Combination
✔ Dry
✔ Sensitive

What it is:
A potent and ultra-hydrating antiaging moisturizer.

Solutions for:
- Dryness
- Dullness and uneven texture
- Fine lines and wrinkles

If you want to know more…
This potent antiaging moisturizer hydrates and provides key antiaging benefits. Nurturing avocado and olive fruit oils cushion skin in moisture. Hyaluronic acid and peptides further support skin’s hydration level to reduce the appearance of fine lines and wrinkles. Skin appears smooth, plump, visibly renewed, and glowing. Use as the third and final step of The Lancer Method.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates

What else you need to know:
Using his unrivaled clinical experience, Dr. Lancer worked to develop a line of technologically advanced, active ingredient-focused products designed to improve the overall health and appearance of skin, while also giving patients the sought-after ‘Lancer Glow.’

The Lancer Method, the core of Dr. Lancer’s philosophy, is based on a biological principle universal to all skin: the cellular cycle of renewal. By devising a system that supports this process through manual exfoliation, Dr. Lancer was able to create a unique antiaging line that delivers beautiful, glowing results to all skin types. The three steps of The Lancer Method dramatically improve the appearance of fine lines, texture, discoloration, and pore size. All of the Lancer skin care treatments are formulated for optimum efficacy and luminous results.

Research Results
In an independent study of 50 participants using The Method: Polish, Cleanse, Nourish, after 4 weeks:
- 100% agreed skin feels softer
- 98% agreed skin feels smoother
- 96% agreed skin feels nourished
- 96% agreed rough skin texture looks improved
- 92% agreed skin feels healthy and intensely moisturized
- 92% agreed skin feels renewed
- 90% agreed skin feels resurfaced",1.7 oz,"Water, Caprylic/Capric Triglyceride,Glycerin, C12-15 Alkyl Benzoate, Dimethicone, Butyrospermum Parkii (Shea) Butter, Squalane, Cetyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Stearic Acid, Dimethicone Crosspolymer, Cetyl Phosphate, Vitis Vinifera (Grape) Juice Extract, Tropaeolum Majus Extract, Persea Gratissima (Avocado) Oil, Olea Europaea (Olive) Fruit Oil, Hydrolyzed Rice Protein, Hexapeptide-48 HCl, Dipotassium Glycyrrhizate, Sodium Hyaluronate Crosspolymer, Phytosterols, Raspberry Seed Oil/Tocopheryl Succinate Aminopropanediol Esters, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Carbomer, Ethylhexyl Stearate, Disodium EDTA, Sodium Isostearate, Aminomethyl Propanol, Propanediol, Caprylyl Glycol, Chlorphenesin, Ethylhexylglycerin, Phenoxyethanol, Pentylene Glycol, Fragrance, Limonene."
883,https://www.sephora.com/product/overnight-restorative-cream-P296415?icid2=products%20grid:p296415,moisturizer,Algenist,Overnight Restorative Cream,,$94.00,"What it is:
A rich, moisturizing cream that renews and repairs the skin overnight.

What it is formulated to do:
The regenerative power of alguronic acid supports natural cell renewal to improve skin structure during the night. Peptides nourish the skin and reduce the appearance of lines and wrinkles as firmness and elasticity are restored. Skin is left renewed, smoother, and more radiant in the morning.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates

What else you need to know:
While pursuing renewable energy solutions, a biotechnology laboratory in San Francisco unexpectedly discovered the powerful regenerative properties of alguronic acid. Exclusive to Algenist, this remarkable ingredient is now available in skin care products.

Research results:
In comparison testing, Alguronic Acid outperformed other well-known active antiaging ingredients, demonstrating superior antiaging benefits. Average results measured following an in-vitro test with alguronic acid:
- 55% increase in cellular regeneration
- 32% increase in elastin synthesis
- 26% decrease in melanin production

Results obtained using product twice daily, following a self-assessment of 100 women:
- 91% of subjects said skin was revived within 10 days of use
- 97% of subjects said skin was softer and smoother within 10 days of use
- 92% of subjects said radiance boosted within 4 weeks of use
- 90% of subjects said this product created younger-looking skin within 4 weeks of use",2 oz,"Water, Isopropyl Isostearate, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Glycerin, Stearic Acid, Squalane, Butylene Glycol, Dimethicone, Glyceryl Stearate SE, Cetearyl Alcohol, Dimethicone Crosspolymer, Ascorbyl Glucoside, Pentylene Glycol, Algae Exopolysaccharides, Algae Extract, Tocopheryl Acetate, Citrullus Vulgaris Fruit Extract (Citrullus Vulgaris (Watermelon) Fruit Extract), Lens Esculenta Fruit Extract (Lens Esculenta (Lentil) Fruit Extract), Oleanolic Acid, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Pyrus Malus Fruit Extract (Pyrus Malus (Apple) Fruit Extract), Enantia Chlorantha Bark Extract, Crithmum Maritimum Extract, Silybum Marianum Seed Oil, Caprylic/Capric Triglyceride, Ceteareth-20, Dimethicone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Caprylyl Glycol, Hydrogenated Vegetable Oil, Hexylene Glycol, Phenoxyethanol, Disodium EDTA, Fragrance, Sodium PCA, Carbomer, Polysorbate 20, Sodium Lactate, Ethylhexylglycerin."
884,https://www.sephora.com/product/la-mer-the-radiant-skintint-spf-30-P459502?icid2=products%20grid:p459502,moisturizer,La Mer,The Radiant SkinTint SPF 30,,$95.00,"What it is: A sheer, lightweight veil of color that delivers visible radiance and a more even-, healthy-looking tone.

Skin Type: Normal, Dry, Combination, and Oily

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, and phthalates.

What Else You Need to Know: This tint uses a veil of color to leave fine, dry lines looking plumped with hydration while signs of fatigue are visibly diminished. It is formulated with SPF 30 and lime tea concentrate to help guard skin against environmental aggressors.",1.4 oz,"Octinoxate 7.5%, Octisalate 2.0%, Titanium Dioxide 5.3%, Water\Aqua\Eau, Butylene Glycol, Octyldodecyl Neopentanoate, Cetyl Alcohol, Laureth-4, Ascorbyl Glucoside, Neopentyl Glycol Diheptanoate, Algae (Seaweed) Extract, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Polyethylene, Helichrysum Arenarium (Everlasting) Extract, Cucumis Sativus (Cucumber) Fruit Extract, Magnolia Officinalis Bark Extract, Peg-100 Stearate, Scutellaria Baicalensis Root Extract, Morus Nigra (Mulberry) Root Extract, Hydrogenated Lecithin, Corallina Officinalis Extract, Gelidium Cartilagineum Extract, Vitis Vinifera (Grape) Fruit Extract, Saccharomyces Lysate Extract, Mentha Viridis (Spearmint), Pelargonium Graveolens (Geranium) Flower Oil, Laminaria Saccharina Extract, Citrus Grandis (Grapefruit) Peel Oil, Laminaria Digitata Extract, Methyldihydrojasmonate, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Acetyl Hexapeptide-8, Sucrose, Glycerin, Glycyrrhetinic Acid, Caffeine, Propylene Glycol Diethylhexanoate, Lecithin, Isohexadecane, Polyglyceryl-3 Beeswax, Whey Protein\Lactis Protein\Proteine Du Petit-Lait, Dimethoxytolyl Propylresorcinol, Citrus Aurantifolia (Lime) Peel Extract, Acetyl Glucosamine, Pvp/Hexadecene Copolymer, Tourmaline, Yeast Polysaccharides, Caprylyl Glycol, Rosa Damascena (Rose) Flower Oil, Yeast Extract\Faex\Extrait De Levure, Isostearic Acid, Propylene Glycol Dicaprate, Stearic Acid, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Tromethamine, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Galactoarabinan, Nylon-12, Zeolite, Synthetic Fluorphlogopite, Tocopheryl Linoleate/Oleate, Sodium Hyaluronate, Boron Nitride, Xanthan Gum, Polysorbate 80, Silica, Aluminum Hydroxide, Alcohol Denat., Tin Oxide, Disodium Edta, Bht, Linalool, Geraniol, Citronellol, Limonene, Phenoxyethanol, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Mica."
885,https://www.sephora.com/product/ginzing-tm-energy-boosting-moisturizer-P378852?icid2=products%20grid:p378852,moisturizer,Origins,GinZing™ Ultra-Hydrating Energy-Boosting Cream,4.4,$31.00,"What it is: A super-rich, energy-boosting cream moisturizer that helps wake up dull, dry-to-extra-dry skin with lasting, 72-hour hydration.

Skin Type: Dry

Skincare Concerns: Dryness

Formulation: Cream

Highlighted Ingredients:
- Caffeine from Coffee: Naturally energizing, it helps to refresh and recharge skin.
- Ginseng: Helps increase skin’s natural energy.
- Hydra Hug™ Technology: Helps bridge the gap between skin cells so they ""hug"" to prevent moisture loss.

What Else You Need to Know: Wakes up skin with continuous hydration and a jolt of skin-invigorating caffeine. Hydra-Hug™ technology helps bridge the gap between skin cells so they ""hug"" to prevent moisture loss while energy-boosting caffeine from coffee and ginseng help revitalize skin for a radiant and rested look.

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.",1.7 oz,"-Caffeine from Coffee: Naturally energizing, it helps to refresh and recharge skin."
886,https://www.sephora.com/product/renewed-hope-in-jar-spf-30-P393516?icid2=products%20grid:p393516,moisturizer,philosophy,Renewed Hope in A Jar SPF 30 Moisturizer,,$39.00,"What it is: A moisturizer that hydrates and protects against sun damage for healthy-looking skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Dullness and Uneven Texture

Formulation: Lightweight Cream

Highlighted Ingredients:
- Avobenzone 2.7%, Octinoxate 6.99%, and Octocrylene 2%: Provide sunscreen protection.

What Else You Need to Know: In this unique formulation, philosophy boosted the benefits of the Renewed Hope in A Jar Moisturizer with the addition of broad-spectrum SPF 30 to help protect against environmental stressors, and ultimately, all signs of aging including increased pigmentation, poor texture, and wrinkles.

Clinical Results: Based on a self-assessment of 42 women, after 8 weeks:
- 92% of women agreed skin was renewed and refreshed with a healthy glow that lasted all day long",2 oz,"Water, Carthamus Tinctorius (Safflower) Oleosomes, Butylene Glycol, Glycerin, C12-15 Alkyl Benzoate, Methyl Gluceth-20, Glycolic Acid, Polyacrylamide, Cyclopentasiloxane, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Hydrogenated Lecithin, Cyclohexasiloxane, Phenoxyethanol, Sodium Hydroxide, C13-14 Isoparaffin, Cetyl Alcohol, Polysorbate 80, Laureth-7, Citric Acid, Fragrance, Bismuth Oxychloride, Mandelic Acid, Tocopheryl Acetate, Disodium Edta, Synthetic Fluorphlogopite, Ethylhexyl Palmitate, Propanediol, Gluconic Acid, Adenosine, Sodium Benzoate, Bht, Evodia Rutaecarpa Fruit Extract, Sodium Bicarbonate, Yeast Extract, Magnesium Stearate, Opuntia Coccinellifera Flower Extract, Silica Dimethyl Silylate, Caprylyl Glycol, Ethylhexylglycerin, Hyaluronic Acid,Silanetriol, Sodium Hyaluronate, Sorbic Acid, Hexylene Glycol."
887,https://www.sephora.com/product/resilience-lift-night-lifting-firming-fack-neck-creme-P422649?icid2=products%20grid:p422649,moisturizer,Estée Lauder,Resilience Multi-Effect Night Tri-Peptide Face and Neck Creme,4.1,$98.00,"What it is: An intensely nurturing, multi-effect night cream infused with tri-peptide complex to reveal a visibly plumped, supple, more resilient look while you sleep.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Acne and Blemishes

Formulation: Cream

What Else You Need to Know: Look as young as you feel. Wake up radiant. With the advanced tri-peptide complex, this intensely nurturing night cream reveals a visibly plumped, supple, more resilient look while you sleep. Lines and wrinkles appear significantly reduced for skin that’s smooth and healthy-looking.

Clinical Results: In a consumer test on 104 women:
- 99% of women said their skin felt deeply hydrated immediately

In a consumer test on 104 women who used Resilience Multi-Effect Day Crème for Normal/Combination skin in the morning and Resilience Multi-Effect Night at night:
- 95% of women said their skin looked rejuvenated in just 4 weeks

In-vitro testing:
- 124% amplified collagen in just 3 days",1.7 oz,"Water\Aqua\Eau , Caprylic/Capric/Myristic/Stearic Triglyceride , Petrolatum , Hexyldecyl Stearate , Butylene Glycol , Dimethicone , Glycereth-26 , Peg-100 Stearate , Cetearyl Alcohol , Glyceryl Stearate , Propanediol , Narcissus Tazetta Bulb Extract , Cucumis Sativus (Cucumber) Fruit Extract , Mimosa Tenuiflora Bark Extract , Hordeum Vulgare (Barley) Extract\Extrait D'Orge , Cucumis Melo (Melon) Fruit Extract , Persea Gratissima (Avocado) Oil , Whey Protein\Lactis Protein\Proteine Du Petit-Lait , Caffeine , Thermus Thermophillus Ferment , Algae Extract , Laminaria Digitata Extract , Artemia Extract , Acetyl Hexapeptide-8 , Polygonum Cuspidatum Root Extract , Ergothioneine , Trifluoroacetyl Tripeptide-2 , Trehalose , Sorbitol , Glycerin , Decarboxy Carnosine Hcl , Cholesterol , Isohexadecane , Acetyl Glucosamine , Myristyl Myristate , Cetearyl Glucoside , Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate , Propylene Glycol Dicaprylate , Aminopropyl Ascorbyl Phosphate , Caprylyl Glycol , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Caprylic/Capric Triglyceride , Tocopheryl Acetate , Linoleic Acid , Polysorbate 80 , Yeast Extract\Faex\Extrait De Levure , Propylene Glycol Dicaprate , Zinc Pca , Helianthus Annuus (Sunflower) Seedcake , Hexylene Glycol , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Sodium Hyaluronate , Myristyl Alcohol , Tromethamine , Stearic Acid , Potassium Sulfate , Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate , Citric Acid , Maltodextrin , Aluminum Hydroxide , Fragrance (Parfum) , Potassium Sorbate , Dextran , Disodium Edta , Bht , Phenoxyethanol , Blue 1 (Ci 42090) , Red 33 (Ci 17200) , Titanium Dioxide (Ci 77891)."
888,https://www.sephora.com/product/premier-cru-rich-cream-P428108?icid2=products%20grid:p428108,moisturizer,Caudalie,Premier Cru Anti-Aging Rich Cream,,$140.00,"Which skin type is it good for?
✔ Normal
✔ Oily
✔ Combination
✔ Dry
✔ Sensitive

What it is:
A deeply hydrating, ultra-rich cream to comfort and treat dry, tight skin as it brightens, smooths, visibly firms, and nourishes.

Solutions for:
- Dryness
- Dullness and uneven texture
- Fine lines and wrinkles

If you want to know more…
A game changer for parched, aging skin. Because dry skin exacerbates all signs of aging, this luxurious, whipped formula has been created to instantly relieve that tight, parched feeling. A richer version of Caudalie’s coveted Premier Cru The Cream, it acts like a rich cloud of comfort to combat excessive dryness while addressing all signs of aging. Caudalie’s clinically proven, anti-aging complexes actively restore skin: resveratrol lifts and firms, Viniferine® brightens, and grape seed polyphenols protect against environmental aggressors. Three super concentrated plant waxes—jojoba, mimosa, and sunflower—flood skin with hydration and create a protective barrier to prevent moisture loss. The formula is also infused with plumping peptides to fill out any loss of firmness. Daily use results in remarkable changes: touchably soft, thoroughly hydrated, dramatically smooth, visibly lifted, gorgeously glowing skin.

What else you need to know:
Founded on their family vineyard in Bordeaux France, Mathilde and Bertrand Thomas created the first skincare brand to harness the natural antioxidant powers of the grapevine. Since the beginning, the 100 percent family-owned company has always sourced natural and environmentally conscious ingredients, while collaborating with leading medical schools such as Harvard Medical School. Each formula created is held to the highest of standards: natural, effective, and luxurious free of synthetic and harmful ingredients—with no animal testing. Caudalie never uses parabens, phenoxyethenol, phtalates, mineral oil, sodium laureth sulfate, or animal ingredients in their formulas.

This product is vegan, non-toxic, cruelty-free, hypoallergenic, and free of all synthetic chemicals, artificial fragrances, fillers, gluten, and GMOs.

Research results:
In a clinical study/self-evaluation on 41 volunteers:
- 78% saw smoothed wrinkles
- 76% saw firmer-looking skin
- 85% saw a more even complexion
- 88% said skin stayed nourished all day long

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.

Your purchase helps the planet. Caudalie donates 1% of sales to plant trees. Merci!",1.7 oz,"Water, Coco-Caprylate/Caprate*, Butylene Glycol*, Glyceryl Stearate*, Cetearyl Alcohol*, Cetearyl Glucoside*, Hydrolyzed Yeast Protein, Niacinamide, Octyldodecyl Myristate*, Pentaerythrityl Distearate, Vitis Vinifera (Grape) Seed Oil, Butyrospermum Parkii (Shea) Butter Extract*, Jojoba Esters*, Potassium Cetyl Phosphate, Polyglycerin-3, Hydrolyzed Hyaluronic Acid*, Glycerin*, Palmitoyl Grapevine Shoot Extract*, Palmitoyl Grape Seed Extract*, Sodium Carboxymethyl Beta-Glucan, Acacia Decurrens Flower Wax*, Helianthus Annuus (Sunflower) Seed Oil*, Tocopherol*, Helianthus Annuus (Sunflower) Seed Wax*, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7*, Parfum (Fragrance), Ethylhexylglycerin, Caprylyl Glycol, Pentylene Glycol, Ethylhexyl Palmitate, Carbomer, Potassium Sorbate, Xanthan Gum, Tribehenin*, Sodium Phytate*, Sorbitan Isostearate*, Sodium Citrate, Arginine, Citric Acid*, Lactic Acid, Ci 77891 (Titanium Dioxide), Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Citronellol, Coumarin, Geraniol, Linalool. *Plant Origin."
889,https://www.sephora.com/product/peter-thomas-roth-vital-e-microbiome-age-defense-cream-P453824?icid2=products%20grid:p453824,moisturizer,Peter Thomas Roth,Vital-E™ Microbiome Age Defense Cream,,$75.00,"What it is: A moisturizer that helps nourish the skin barrier to support its natural microbiome.

Skin Type: Normal and Dry

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Dullness

Formulation: Cream

Highlighted Ingredients:
- Gamma E Antioxidant Technology: Help improve and prevent the look of dullness, fine lines, wrinkles, and loss of elasticity from environmental damage.
- Three-Percent Butterfly Ginger Root Extract: Helps cleanse skin exposed to blue light from tech devices.
- Pre/Pro-Biodefense Complex: Helps balance, defend, and support microbiome health.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances.

What Else You Need to Know: This cream fights the look of dullness, loss of elasticity, fine lines, and wrinkles from pollution, indoor/outdoor climate changes, and blue light—environmental stressors that can weaken the skin’s microbiome. It is powered by innovative gamma E antioxidant technology and pre/pro-biotics.

Clinical Results: In a 30-day clinically measured face-mapping study on 38 subjects, during which the skin barrier was impaired and subsequently restored (repaired) to its natural healthy state:
- 100% showed improved skin barrier repair

In a 4-week consumer perception study on 44 women ranging in age from 30 to 60:
- 95% agreed skin felt saturated with moisturizing protection
- 93% agreed skin appeared restored to a healthy balance
- 93% agreed skin looked less dull",1.7 oz,"Water/Aqua/Eau, Glycerin, Dimethicone, Methyl Trimethicone, Caprylyl Methicone, Butylene Glycol, Ceresin, Dimethicone/PEG-10/15 Crosspolymer, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Astrocaryum Tucuma Seed Butter, Microcrystalline Wax, Dimethylmethoxy Chromanol, Tocopherol, Bacillus, Yeast Beta-Glucan, Acetyl Heptapeptide-4, Silybum Marianum Seed Extract, Hedychium Coronarium Root Extract, Ceramide NP, Undaria Pinnatifida Extract, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Moringa Oleifera Seed Oil, Inulin, Sodium PCA, Phenoxyethanol, Potassium Sorbate, Mannitol, Cellulose, Dipropylene Glycol, Sodium Benzoate, Sodium Citrate, Hydroxypropyl Methylcellulose, Caprylyl Glycol, Paraffin, Mica."
890,https://www.sephora.com/product/the-true-cream-aqua-bomb-deco-P425443?icid2=products%20grid:p425443,moisturizer,belif,The True Cream Aqua Bomb Deco,,$22.00,"Which skin type is it good for?
✔ Normal
✔ Oily
✔ Combination

What it is:
An ultra-lightweight, oil-free gel-cream that instantly cools and refreshes skin while providing intensive hydration.

Solutions for:
- Dryness
- Pores
- Dullness and uneven texture

If you want to know more…
This formula contains a blend of apothecary herbs, including antioxidant-rich lady's mantle which helps neutralize skin-damaging free radicals, improves skin elasticity, and minimizes the appearances of pores. The refreshing cream is formulated to burst when applied, releasing a flood of weightless moisture onto skin for a healthy, smooth, supple appearance.

What else you need to know:
This product is dermatologist tested and free of mineral oils, petrolatum, synthetic preservatives, dyes, fragrances, and animal origin ingredients. Belif's The True Cream Aqua Bomb is a 2015 Self Approved Beauty award winner.

Research results:
In clinical tests:
- Provides a +70% increase in skin's hydration levels

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.",0.84 oz,"Water, Dipropylene Glycol, Glycerin, Methl Trimethicone, Alcohol Denat, Dimethicone, Cyclopentasiloxane, 1,2-Hexanediol, Malakite Extract, Caprylic/Capric Triglyceride, Pentaerythrityl Tetraethylhexanoate, PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin, Alchemilla Vulgaris Leaf Extract*, Equisetum Arvense Leaf Extract*, Stellaria Media (Chickweed) Extract*, Urtica Dioica (Nettle) Leaf Extract*, Plantago Lanceolata Leaf Extract*, Avena Sativa (Oat) Kernel Extract**, Calendula Officinalis Flower Extract**, Nepeta Cataria Extract**, Rubus Idaeus (Raspberry) Leaf Extract**, Baptisia Tinctoria Root Extract**, Dimethiconol, Polymethylsilsesquioxane, Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Isohexadecane, Polysorbate 60, Ceramide 3, Cholesterol, Butyrospermum Parkii (Shea) Butter, Phenl Trimethicone, Pentaerythrityl Tetraisostearate, Panthenol, Squalane, Triethylhexanoin, Macadamia Ternifolia Seed Oil, PEG-150, PEG-40 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, C14-22 Alcohols, Arachidyl Glucoside, Hydrogenated Lecithin, PEG-100 Stearate, Stearic Acid, Glyceryl Stearate, Carbomer, Tromethamine, Trisodium EDTA, Fragrance+, Citronellol, Limonene, Citral, Geraniol, Linalool."
